"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","browser","scRes","window_resolution","focus","success","miniblock","nSteps","node","goalnode","choiceVar"
"1562","<p >Welcome to the experiment. Press any key to continue.</p>                <p style=""font-family:VideoGame;font-size:10%;"">.</p>","39","html-keyboard-response","0","1565","0.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"264","<p style=""width:50%; margin-left:auto;margin-right:auto"">Before the start of the experiment, we would like to provide you with some information regarding ourselves and your own privacy. Please read the statements and tick the box if you agree and wish to continue. It is always an option to terminate the experiment when one or more things cause you concern.</p>","39","html-keyboard-response","1","1831","0.0-1.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"253","<p style=""width:50%; margin-left:auto;margin-right:auto"">For the experiment it is important that we set your browser to fullscreen mode. The next page will contain a button you can press to enter fullscreen. If you leave fullscreen during the experiment at any time, this will be recorded and unfortunately we will not be able to complete your payment if this has occurred. Additionally, be aware that the experiment only works for 16:9 aspect ratio monitors. If you do not have a monitor with this aspect ratio, please quit the experiment, as we will ultimately not be able to complete your payment.</p><p>Press any key to continue.</p>","39","html-keyboard-response","2","2087","0.0-2.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 955","true","","","","","",""
"613","img/Toaster.png","40","image-keyboard-response","96","93671","0.0-13.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","4","23","5","10",""
"523","img/Floppy.png","40","image-keyboard-response","97","94200","0.0-13.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","4","24","7","10",""
"729","img/Soapdispenser.png","40","image-keyboard-response","98","94943","0.0-13.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","4","25","9","10",""
"null","img/Book.png","null","image-keyboard-response","99","94952","0.0-13.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","4","26","10","10",""
"1222","img/Book.png","38","image-keyboard-response","100","96176","0.0-14.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"396","img/Book.png","40","image-keyboard-response","101","96575","0.0-15.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","0","10","1",""
"779","img/Balloon.png","40","image-keyboard-response","102","97359","0.0-15.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","1","12","1",""
"609","img/Mug.png","40","image-keyboard-response","103","97975","0.0-15.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","2","14","1",""
"601","img/Ovenmitt.png","40","image-keyboard-response","104","98615","0.0-15.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","3","11","1",""
"635","img/Balloon.png","40","image-keyboard-response","105","99256","0.0-15.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","4","12","1",""
"619","img/Book.png","40","image-keyboard-response","106","99880","0.0-15.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","5","10","1",""
"484","img/Balloon.png","40","image-keyboard-response","107","100367","0.0-15.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","6","12","1",""
"542","img/Mug.png","40","image-keyboard-response","108","100912","0.0-15.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","7","14","1",""
"492","img/Ovenmitt.png","40","image-keyboard-response","109","101407","0.0-15.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","8","11","1",""
"485","img/Balloon.png","40","image-keyboard-response","110","101895","0.0-15.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","9","12","1",""
"483","img/Mug.png","40","image-keyboard-response","111","102382","0.0-15.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","10","14","1",""
"1436","img/Jar.png","40","image-keyboard-response","112","103823","0.0-15.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","11","0","1",""
"618","img/Boot.png","39","image-keyboard-response","113","104448","0.0-15.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","12","3","1","1"
"null","img/Basket.png","null","image-keyboard-response","114","104473","0.0-15.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","5","13","1","1",""
"1021","img/Basket.png","38","image-keyboard-response","115","105495","0.0-16.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"371","img/Basket.png","40","image-keyboard-response","116","105871","0.0-17.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","0","1","9",""
"420","img/Jar.png","40","image-keyboard-response","117","106294","0.0-17.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","1","0","9",""
"454","img/Mug.png","40","image-keyboard-response","118","106750","0.0-17.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","2","14","9",""
"1007","img/Balloon.png","40","image-keyboard-response","119","107758","0.0-17.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","3","12","9",""
"816","img/Book.png","39","image-keyboard-response","120","108575","0.0-17.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","4","10","9","1"
"381","img/Ovenmitt.png","39","image-keyboard-response","121","108959","0.0-17.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","5","11","9","1"
"365","img/Book.png","39","image-keyboard-response","122","109327","0.0-17.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","6","10","9","1"
"null","img/Soapdispenser.png","null","image-keyboard-response","123","109338","0.0-17.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","6","7","9","9",""
"1508","img/Soapdispenser.png","38","image-keyboard-response","124","110847","0.0-18.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"590","img/Soapdispenser.png","40","image-keyboard-response","125","111440","0.0-19.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","0","9","10",""
"644","img/Floppy.png","40","image-keyboard-response","126","112088","0.0-19.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","1","7","10",""
"981","img/Lightbulb.png","40","image-keyboard-response","127","113071","0.0-19.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","2","8","10",""
"884","img/Toaster.png","39","image-keyboard-response","128","113959","0.0-19.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","3","5","10","1"
"612","img/Lightbulb.png","39","image-keyboard-response","129","114575","0.0-19.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","4","8","10","1"
"737","img/Floppy.png","37","image-keyboard-response","130","115328","0.0-19.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","5","7","10","-1"
"437","img/Fryingpan.png","37","image-keyboard-response","131","115775","0.0-19.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","6","6","10","-1"
"581","img/Soapdispenser.png","40","image-keyboard-response","132","116360","0.0-19.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","7","9","10",""
"611","img/Lightbulb.png","40","image-keyboard-response","133","116975","0.0-19.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","8","8","10",""
"671","img/Floppy.png","40","image-keyboard-response","134","117647","0.0-19.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","9","7","10",""
"421","img/Fryingpan.png","40","image-keyboard-response","135","118071","0.0-19.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","10","6","10",""
"507","img/Lightbulb.png","40","image-keyboard-response","136","118583","0.0-19.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","11","8","10",""
"604","img/Floppy.png","40","image-keyboard-response","137","119192","0.0-19.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","12","7","10",""
"476","img/Lightbulb.png","40","image-keyboard-response","138","119671","0.0-19.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","13","8","10",""
"556","img/Fryingpan.png","40","image-keyboard-response","139","120232","0.0-19.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","14","6","10",""
"509","img/Floppy.png","40","image-keyboard-response","140","120743","0.0-19.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","15","7","10",""
"605","img/Lightbulb.png","40","image-keyboard-response","141","121351","0.0-19.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","16","8","10",""
"554","img/Soapdispenser.png","40","image-keyboard-response","142","121910","0.0-19.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","17","9","10",""
"2160","img/Floppy.png","40","image-keyboard-response","143","124071","0.0-19.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","18","7","10",""
"1539","img/Soapdispenser.png","40","image-keyboard-response","144","125616","0.0-19.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","19","9","10",""
"903","img/Lightbulb.png","40","image-keyboard-response","145","126535","0.0-19.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","20","8","10",""
"1188","img/Soapdispenser.png","39","image-keyboard-response","146","127727","0.0-19.0-0.21","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","21","9","10","1"
"749","img/Floppy.png","37","image-keyboard-response","147","128479","0.0-19.0-0.22","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","22","7","10","-1"
"749","img/Lightbulb.png","40","image-keyboard-response","148","129231","0.0-19.0-0.23","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","23","8","10",""
"580","img/Fryingpan.png","40","image-keyboard-response","149","129815","0.0-19.0-0.24","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","24","6","10",""
"1005","img/Soapdispenser.png","39","image-keyboard-response","150","130823","0.0-19.0-0.25","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","25","9","10","1"
"499","img/Floppy.png","39","image-keyboard-response","151","131328","0.0-19.0-0.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","26","7","10","1"
"509","img/Fryingpan.png","37","image-keyboard-response","152","131840","0.0-19.0-0.27","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","27","6","10","-1"
"213","img/Lightbulb.png","37","image-keyboard-response","153","132055","0.0-19.0-0.28","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","28","8","10","-1"
"477","img/Floppy.png","40","image-keyboard-response","154","132535","0.0-19.0-0.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","29","7","10",""
"621","img/Fryingpan.png","40","image-keyboard-response","155","133160","0.0-19.0-0.30","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","30","6","10",""
"813","img/Toaster.png","40","image-keyboard-response","156","133975","0.0-19.0-0.31","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","31","5","10",""
"557","img/Floppy.png","40","image-keyboard-response","157","134535","0.0-19.0-0.32","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","32","7","10",""
"1075","img/Soapdispenser.png","39","image-keyboard-response","158","135615","0.0-19.0-0.33","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","33","9","10","1"
"598","img/Fryingpan.png","37","image-keyboard-response","159","136215","0.0-19.0-0.34","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","34","6","10","-1"
"506","img/Floppy.png","40","image-keyboard-response","160","136736","0.0-19.0-0.35","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","35","7","10",""
"623","img/Fryingpan.png","40","image-keyboard-response","161","137367","0.0-19.0-0.36","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","36","6","10",""
"533","img/Soapdispenser.png","40","image-keyboard-response","162","137903","0.0-19.0-0.37","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","37","9","10",""
"916","img/Fryingpan.png","40","image-keyboard-response","163","138823","0.0-19.0-0.38","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","38","6","10",""
"699","img/Floppy.png","40","image-keyboard-response","164","139528","0.0-19.0-0.39","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","39","7","10",""
"500","img/Toaster.png","40","image-keyboard-response","165","140032","0.0-19.0-0.40","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","40","5","10",""
"668","img/Lightbulb.png","40","image-keyboard-response","166","140704","0.0-19.0-0.41","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","41","8","10",""
"861","img/Fryingpan.png","40","image-keyboard-response","167","141567","0.0-19.0-0.42","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","42","6","10",""
"700","img/Soapdispenser.png","40","image-keyboard-response","168","142272","0.0-19.0-0.43","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","43","9","10",""
"null","img/Book.png","null","image-keyboard-response","169","142287","0.0-19.0-0.44","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","7","44","10","10",""
"4744","img/Book.png","38","image-keyboard-response","170","147031","0.0-20.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"928","img/Book.png","40","image-keyboard-response","171","147975","0.0-21.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","0","10","9",""
"1643","img/Ovenmitt.png","40","image-keyboard-response","172","149623","0.0-21.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","1","11","9",""
"2085","img/Clipboard.png","40","image-keyboard-response","173","151752","0.0-21.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","2","13","9",""
"517","img/Balloon.png","40","image-keyboard-response","174","152271","0.0-21.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","3","12","9",""
"772","img/Clipboard.png","40","image-keyboard-response","175","153048","0.0-21.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","4","13","9",""
"964","img/Balloon.png","40","image-keyboard-response","176","154015","0.0-21.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","5","12","9",""
"549","img/Ovenmitt.png","40","image-keyboard-response","177","154568","0.0-21.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","6","11","9",""
"651","img/Clipboard.png","40","image-keyboard-response","178","155224","0.0-21.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","7","13","9",""
"757","img/Book.png","40","image-keyboard-response","179","155984","0.0-21.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","8","10","9",""
"null","img/Soapdispenser.png","null","image-keyboard-response","180","155997","0.0-21.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","8","9","9","9",""
"1554","img/Soapdispenser.png","38","image-keyboard-response","181","157552","0.0-22.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","","","","",""
"354","img/Soapdispenser.png","39","image-keyboard-response","182","157920","0.0-23.0-0.0","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","0","9","10","1"
"660","img/Fryingpan.png","37","image-keyboard-response","183","158583","0.0-23.0-0.1","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","1","6","10","-1"
"653","img/Toaster.png","40","image-keyboard-response","184","159239","0.0-23.0-0.2","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","2","5","10",""
"1196","img/Fryingpan.png","40","image-keyboard-response","185","160440","0.0-23.0-0.3","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","3","6","10",""
"1646","img/Lightbulb.png","40","image-keyboard-response","186","162095","0.0-23.0-0.4","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","4","8","10",""
"676","img/Fryingpan.png","40","image-keyboard-response","187","162775","0.0-23.0-0.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","5","6","10",""
"756","img/Lightbulb.png","40","image-keyboard-response","188","163535","0.0-23.0-0.6","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","6","8","10",""
"860","img/Fryingpan.png","40","image-keyboard-response","189","164399","0.0-23.0-0.7","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","7","6","10",""
"1109","img/Soapdispenser.png","39","image-keyboard-response","190","165511","0.0-23.0-0.8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","8","9","10","1"
"341","img/Floppy.png","37","image-keyboard-response","191","165856","0.0-23.0-0.9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","9","7","10","-1"
"347","img/Toaster.png","40","image-keyboard-response","192","166207","0.0-23.0-0.10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","10","5","10",""
"324","img/Floppy.png","40","image-keyboard-response","193","166536","0.0-23.0-0.11","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","11","7","10",""
"437","img/Lightbulb.png","40","image-keyboard-response","194","166975","0.0-23.0-0.12","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","12","8","10",""
"494","img/Floppy.png","40","image-keyboard-response","195","167471","0.0-23.0-0.13","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","13","7","10",""
"733","img/Soapdispenser.png","39","image-keyboard-response","196","168208","0.0-23.0-0.14","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","14","9","10","1"
"619","img/Lightbulb.png","40","image-keyboard-response","197","168840","0.0-23.0-0.15","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","15","8","10",""
"908","img/Soapdispenser.png","39","image-keyboard-response","198","169751","0.0-23.0-0.16","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","16","9","10","1"
"890","img/Floppy.png","37","image-keyboard-response","199","170646","0.0-23.0-0.17","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","17","7","10","-1"
"507","img/Soapdispenser.png","37","image-keyboard-response","200","171167","0.0-23.0-0.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","18","9","10","-1"
"731","img/Fryingpan.png","40","image-keyboard-response","201","171902","0.0-23.0-0.19","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","19","6","10",""
"512","img/Toaster.png","40","image-keyboard-response","202","172415","0.0-23.0-0.20","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:89.0) Gecko/20100101 Firefox/89.0","W1920,H1040","1920 x 1080","true","","9","20","5","10",""
